optimal_tour,optimal_tour_length,simulated_annealing_tour,simulated_annealing_tour_length,score,time
"{1, 15, 8, 3, 18, 6, 10, 20, 14, 19, 16, 11, 2, 9, 7, 13, 12, 17, 5, 4, 1}",3.731232,"{1, 4, 15, 5, 17, 12, 13, 7, 9, 2, 11, 16, 19, 14, 20, 10, 6, 18, 3, 8, 1}",3.726581,-0.001247,0.046706
"{1, 14, 10, 5, 4, 6, 12, 20, 18, 15, 8, 9, 2, 19, 17, 16, 3, 13, 11, 7, 1}",3.462343,"{1, 14, 10, 5, 4, 6, 12, 20, 18, 15, 8, 9, 2, 19, 17, 16, 3, 13, 11, 7, 1}",3.462343,0.000000,0.046872
"{1, 10, 6, 7, 16, 20, 3, 17, 19, 18, 8, 2, 5, 15, 14, 4, 9, 11, 12, 13, 1}",4.232876,"{1, 7, 16, 20, 3, 17, 19, 6, 18, 8, 2, 5, 15, 14, 4, 9, 11, 10, 12, 13, 1}",4.305358,0.017123,0.046868
"{1, 16, 5, 19, 13, 4, 7, 15, 2, 8, 10, 11, 3, 9, 17, 12, 20, 14, 6, 18, 1}",4.383029,"{1, 16, 5, 2, 3, 11, 10, 8, 15, 7, 4, 13, 19, 18, 6, 14, 20, 12, 9, 17, 1}",4.484538,0.023160,0.046754
"{1, 2, 5, 9, 18, 6, 16, 19, 8, 13, 7, 12, 3, 11, 4, 10, 20, 15, 14, 17, 1}",3.937366,"{1, 2, 5, 9, 18, 6, 16, 19, 8, 13, 7, 12, 3, 11, 4, 10, 20, 15, 14, 17, 1}",3.937366,0.000000,0.046813
"{1, 12, 20, 6, 16, 5, 17, 10, 11, 18, 3, 19, 8, 15, 9, 14, 7, 13, 2, 4, 1}",3.792425,"{1, 14, 9, 15, 8, 7, 13, 19, 3, 18, 10, 11, 6, 16, 5, 17, 2, 4, 20, 12, 1}",3.942424,0.039552,0.046676
"{1, 4, 9, 8, 20, 16, 7, 15, 19, 14, 18, 5, 11, 10, 2, 17, 12, 3, 13, 6, 1}",4.203736,"{1, 4, 9, 8, 20, 16, 7, 17, 2, 10, 19, 15, 14, 18, 5, 11, 12, 3, 13, 6, 1}",4.306514,0.024449,0.046653
"{1, 11, 2, 12, 13, 7, 4, 9, 6, 19, 17, 15, 16, 14, 18, 3, 10, 20, 5, 8, 1}",4.084574,"{1, 2, 12, 13, 6, 19, 17, 9, 7, 8, 4, 14, 16, 15, 18, 3, 10, 20, 5, 11, 1}",4.268695,0.045077,0.046683
"{1, 20, 16, 7, 17, 13, 3, 2, 11, 5, 8, 4, 9, 6, 19, 12, 10, 14, 18, 15, 1}",4.075359,"{1, 20, 16, 7, 17, 3, 2, 11, 5, 13, 8, 12, 4, 9, 6, 19, 10, 14, 18, 15, 1}",4.119848,0.010916,0.046788
"{1, 14, 10, 8, 13, 4, 5, 7, 2, 16, 18, 11, 19, 12, 9, 6, 17, 15, 20, 3, 1}",3.502362,"{1, 3, 17, 20, 15, 7, 6, 9, 19, 12, 11, 18, 16, 2, 5, 4, 13, 8, 10, 14, 1}",3.668319,0.047384,0.047163
"{1, 11, 15, 8, 4, 7, 10, 19, 20, 9, 18, 17, 6, 13, 2, 16, 12, 14, 5, 3, 1}",4.042825,"{1, 19, 10, 7, 4, 8, 15, 12, 16, 2, 13, 6, 17, 20, 9, 18, 3, 5, 14, 11, 1}",4.249799,0.051195,0.047070
"{1, 5, 18, 2, 4, 7, 19, 16, 3, 6, 14, 11, 15, 10, 17, 13, 8, 20, 9, 12, 1}",4.010557,"{1, 20, 8, 13, 17, 10, 15, 11, 14, 6, 3, 16, 19, 7, 4, 2, 18, 5, 12, 9, 1}",4.077967,0.016808,0.046938
"{1, 10, 7, 19, 12, 3, 8, 16, 20, 4, 9, 2, 18, 6, 15, 11, 17, 13, 14, 5, 1}",3.913889,"{1, 7, 10, 5, 14, 17, 13, 19, 12, 3, 8, 16, 20, 4, 9, 2, 15, 11, 6, 18, 1}",3.944845,0.007909,0.046799
"{1, 8, 13, 20, 10, 4, 12, 3, 6, 16, 15, 2, 9, 14, 5, 7, 11, 17, 18, 19, 1}",3.765153,"{1, 19, 18, 17, 11, 7, 9, 5, 14, 6, 15, 2, 16, 12, 3, 4, 10, 20, 13, 8, 1}",3.792516,0.007267,0.046770
"{1, 15, 9, 18, 20, 12, 4, 5, 2, 11, 19, 8, 10, 3, 13, 17, 7, 14, 16, 6, 1}",3.648425,"{1, 15, 9, 18, 20, 5, 2, 11, 19, 8, 10, 3, 4, 12, 13, 17, 7, 14, 16, 6, 1}",3.903262,0.069849,0.047090
"{1, 19, 7, 2, 8, 11, 6, 15, 18, 12, 9, 4, 17, 14, 5, 16, 10, 13, 3, 20, 1}",3.371643,"{1, 19, 7, 2, 8, 11, 6, 15, 18, 12, 9, 4, 17, 14, 5, 16, 10, 13, 3, 20, 1}",3.371643,0.000000,0.046760
"{1, 18, 10, 20, 15, 17, 9, 13, 4, 8, 5, 12, 11, 19, 16, 6, 2, 7, 3, 14, 1}",4.111833,"{1, 18, 20, 10, 17, 13, 8, 4, 9, 15, 7, 2, 6, 5, 12, 11, 19, 16, 3, 14, 1}",4.317161,0.049936,0.046905
"{1, 15, 7, 2, 6, 8, 18, 3, 20, 4, 17, 5, 12, 14, 16, 10, 9, 13, 19, 11, 1}",4.298824,"{1, 6, 8, 18, 3, 20, 4, 17, 5, 12, 14, 16, 10, 9, 13, 19, 2, 7, 15, 11, 1}",4.348007,0.011441,0.047033
"{1, 10, 13, 15, 5, 3, 14, 9, 20, 17, 8, 19, 18, 4, 16, 7, 6, 11, 2, 12, 1}",4.077245,"{1, 10, 13, 15, 5, 3, 14, 17, 8, 19, 18, 4, 16, 7, 6, 11, 2, 20, 9, 12, 1}",4.137238,0.014714,0.046721
"{1, 3, 2, 18, 5, 14, 20, 17, 15, 8, 10, 13, 11, 12, 16, 4, 7, 9, 6, 19, 1}",3.489726,"{1, 2, 18, 5, 14, 20, 17, 15, 8, 10, 13, 11, 12, 16, 4, 7, 9, 6, 19, 3, 1}",3.598996,0.031312,0.046799
"{1, 7, 10, 19, 14, 4, 18, 15, 8, 17, 20, 16, 6, 5, 3, 11, 9, 13, 12, 2, 1}",3.457588,"{1, 7, 10, 19, 14, 4, 18, 15, 8, 17, 20, 16, 6, 5, 3, 11, 9, 13, 12, 2, 1}",3.457588,0.000000,0.046691
"{1, 6, 15, 7, 10, 13, 2, 5, 4, 17, 20, 16, 9, 19, 8, 14, 12, 3, 11, 18, 1}",3.812340,"{1, 6, 7, 10, 13, 2, 16, 5, 4, 17, 20, 9, 19, 8, 14, 12, 3, 11, 15, 18, 1}",3.928199,0.030390,0.046858
"{1, 12, 13, 20, 4, 16, 17, 15, 3, 10, 19, 11, 2, 14, 6, 18, 8, 7, 9, 5, 1}",3.659578,"{1, 12, 13, 10, 3, 17, 15, 4, 20, 16, 14, 2, 6, 11, 19, 18, 8, 7, 9, 5, 1}",3.889417,0.062805,0.046606
"{1, 11, 7, 19, 5, 16, 20, 6, 2, 10, 12, 9, 14, 3, 18, 13, 15, 4, 8, 17, 1}",3.445175,"{1, 17, 8, 4, 15, 13, 18, 3, 14, 9, 12, 10, 2, 6, 20, 16, 5, 19, 7, 11, 1}",3.445175,0.000000,0.046767
"{1, 18, 11, 17, 16, 8, 3, 14, 9, 2, 12, 19, 15, 10, 13, 7, 6, 5, 20, 4, 1}",3.190641,"{1, 4, 20, 5, 6, 13, 10, 15, 19, 12, 2, 9, 3, 14, 8, 7, 16, 17, 11, 18, 1}",3.223977,0.010448,0.046645
"{1, 2, 10, 3, 9, 6, 11, 4, 15, 13, 20, 5, 14, 17, 16, 12, 8, 19, 18, 7, 1}",3.798296,"{1, 2, 10, 3, 9, 6, 11, 4, 15, 13, 20, 5, 14, 17, 16, 12, 8, 19, 18, 7, 1}",3.798296,0.000000,0.046799
"{1, 8, 18, 4, 12, 6, 9, 15, 11, 20, 5, 7, 16, 19, 10, 2, 13, 3, 17, 14, 1}",3.976201,"{1, 14, 4, 12, 18, 8, 6, 9, 15, 11, 20, 5, 7, 16, 19, 10, 2, 13, 3, 17, 1}",4.183590,0.052158,0.046831
"{1, 9, 8, 20, 2, 14, 3, 19, 10, 16, 13, 18, 6, 15, 4, 17, 12, 7, 5, 11, 1}",3.566891,"{1, 9, 8, 20, 14, 3, 19, 10, 16, 13, 18, 6, 15, 2, 4, 17, 12, 7, 5, 11, 1}",3.729702,0.045645,0.046964
"{1, 5, 12, 20, 2, 6, 14, 7, 3, 18, 16, 8, 17, 4, 19, 13, 10, 11, 15, 9, 1}",4.038332,"{1, 5, 12, 3, 7, 6, 14, 18, 16, 8, 17, 4, 19, 13, 10, 11, 15, 9, 2, 20, 1}",4.144582,0.026310,0.046735
"{1, 11, 5, 16, 18, 13, 9, 14, 10, 20, 2, 12, 3, 7, 6, 8, 15, 19, 4, 17, 1}",3.809361,"{1, 11, 5, 16, 18, 13, 9, 14, 10, 20, 12, 3, 7, 6, 2, 8, 15, 19, 4, 17, 1}",3.830708,0.005604,0.046499
"{1, 17, 3, 5, 2, 14, 10, 15, 12, 7, 6, 11, 4, 20, 13, 9, 18, 19, 16, 8, 1}",3.881246,"{1, 8, 16, 19, 18, 9, 7, 13, 20, 4, 11, 6, 15, 12, 10, 14, 2, 5, 3, 17, 1}",4.001665,0.031026,0.046778
"{1, 13, 20, 19, 10, 6, 7, 4, 8, 9, 18, 3, 2, 16, 5, 15, 14, 12, 11, 17, 1}",3.238382,"{1, 13, 10, 6, 7, 4, 8, 19, 20, 9, 18, 3, 2, 16, 5, 15, 14, 12, 11, 17, 1}",3.304665,0.020468,0.046611
"{1, 18, 13, 3, 12, 7, 16, 15, 20, 10, 6, 17, 11, 9, 2, 19, 8, 4, 14, 5, 1}",3.498049,"{1, 18, 3, 12, 7, 16, 15, 20, 17, 9, 2, 11, 6, 10, 13, 19, 8, 4, 14, 5, 1}",3.797898,0.085719,0.046803
"{1, 12, 13, 4, 3, 5, 18, 19, 20, 6, 9, 8, 16, 2, 10, 17, 14, 7, 11, 15, 1}",4.114218,"{1, 15, 11, 7, 14, 17, 10, 2, 16, 8, 9, 6, 20, 19, 18, 5, 3, 4, 13, 12, 1}",4.114218,0.000000,0.046752
"{1, 16, 19, 10, 15, 9, 7, 14, 18, 13, 12, 3, 5, 6, 4, 8, 20, 2, 17, 11, 1}",4.117662,"{1, 9, 15, 7, 14, 18, 13, 12, 3, 5, 6, 20, 8, 4, 10, 19, 16, 2, 17, 11, 1}",4.413553,0.071859,0.046706
"{1, 8, 10, 5, 18, 11, 12, 17, 6, 19, 4, 14, 3, 7, 15, 16, 2, 13, 20, 9, 1}",3.935119,"{1, 10, 5, 18, 11, 17, 6, 12, 14, 19, 4, 7, 15, 16, 3, 2, 13, 8, 20, 9, 1}",4.392387,0.116202,0.046744
"{1, 16, 14, 2, 9, 20, 13, 5, 6, 15, 10, 12, 19, 17, 18, 11, 8, 3, 4, 7, 1}",3.857342,"{1, 2, 9, 20, 17, 5, 13, 6, 15, 10, 12, 19, 18, 11, 8, 3, 14, 16, 4, 7, 1}",3.981825,0.032272,0.046828
"{1, 18, 4, 13, 5, 8, 10, 15, 3, 7, 12, 16, 19, 9, 20, 14, 17, 11, 2, 6, 1}",4.060581,"{1, 17, 14, 11, 6, 2, 20, 9, 19, 16, 12, 7, 3, 15, 10, 8, 5, 13, 4, 18, 1}",4.154912,0.023231,0.046689
"{1, 17, 6, 5, 3, 16, 13, 20, 19, 9, 14, 12, 10, 18, 15, 4, 2, 11, 7, 8, 1}",4.070256,"{1, 17, 5, 3, 16, 13, 20, 19, 9, 12, 10, 18, 15, 4, 2, 11, 7, 14, 6, 8, 1}",4.255731,0.045568,0.046831
"{1, 3, 12, 11, 5, 15, 13, 4, 19, 20, 8, 9, 16, 7, 10, 6, 18, 14, 17, 2, 1}",3.686347,"{1, 3, 12, 11, 5, 15, 13, 4, 19, 20, 8, 9, 16, 7, 10, 6, 18, 14, 17, 2, 1}",3.686347,0.000000,0.046997
"{1, 18, 10, 8, 9, 17, 11, 15, 4, 13, 2, 19, 14, 12, 3, 6, 16, 20, 7, 5, 1}",4.153408,"{1, 15, 11, 17, 18, 10, 8, 9, 13, 4, 2, 19, 14, 12, 3, 6, 16, 20, 7, 5, 1}",4.417015,0.063468,0.047537
"{1, 6, 8, 14, 12, 3, 9, 16, 19, 7, 10, 18, 17, 5, 15, 13, 2, 11, 20, 4, 1}",3.744496,"{1, 6, 8, 14, 12, 3, 9, 16, 19, 7, 10, 18, 17, 5, 13, 2, 11, 15, 20, 4, 1}",3.803633,0.015793,0.047095
"{1, 6, 3, 10, 2, 8, 12, 13, 11, 4, 17, 15, 19, 5, 18, 20, 16, 14, 7, 9, 1}",3.849056,"{1, 2, 8, 12, 13, 11, 4, 17, 15, 19, 5, 18, 20, 16, 14, 7, 9, 6, 3, 10, 1}",3.885667,0.009512,0.046711
"{1, 19, 14, 15, 10, 11, 4, 20, 3, 9, 5, 2, 6, 17, 12, 18, 16, 13, 8, 7, 1}",3.398228,"{1, 7, 8, 13, 16, 18, 12, 17, 6, 2, 5, 9, 3, 20, 4, 11, 10, 15, 14, 19, 1}",3.398228,0.000000,0.046784
"{1, 2, 16, 17, 8, 14, 19, 3, 11, 13, 10, 5, 20, 4, 18, 9, 6, 7, 12, 15, 1}",4.072114,"{1, 17, 16, 2, 6, 9, 18, 4, 20, 5, 7, 12, 13, 10, 11, 3, 19, 14, 8, 15, 1}",4.315290,0.059717,0.046694
"{1, 5, 11, 18, 4, 15, 7, 2, 13, 10, 8, 12, 20, 16, 19, 9, 17, 6, 14, 3, 1}",3.722689,"{1, 3, 14, 17, 9, 19, 6, 16, 20, 12, 8, 10, 13, 2, 7, 15, 4, 18, 11, 5, 1}",3.734134,0.003074,0.046734
"{1, 9, 19, 16, 11, 14, 6, 3, 13, 8, 7, 18, 4, 2, 5, 17, 10, 12, 15, 20, 1}",4.327091,"{1, 20, 15, 17, 5, 2, 4, 10, 12, 11, 14, 6, 18, 7, 8, 13, 3, 16, 19, 9, 1}",4.615337,0.066614,0.046692
"{1, 7, 8, 6, 18, 17, 10, 5, 4, 3, 11, 19, 16, 2, 13, 12, 9, 20, 15, 14, 1}",3.371994,"{1, 12, 13, 2, 9, 14, 15, 20, 10, 16, 19, 11, 3, 4, 5, 17, 18, 6, 7, 8, 1}",3.488282,0.034486,0.046706
"{1, 15, 3, 13, 7, 10, 16, 20, 5, 18, 2, 8, 6, 14, 9, 4, 17, 12, 11, 19, 1}",3.880682,"{1, 19, 11, 12, 17, 4, 9, 14, 6, 8, 2, 18, 5, 20, 16, 10, 7, 13, 3, 15, 1}",3.880682,0.000000,0.046584
"{1, 11, 20, 3, 6, 17, 14, 19, 9, 12, 8, 2, 5, 10, 13, 18, 7, 4, 16, 15, 1}",3.761093,"{1, 15, 16, 4, 7, 18, 13, 10, 5, 2, 8, 12, 9, 19, 14, 17, 6, 3, 20, 11, 1}",3.761093,0.000000,0.046853
"{1, 8, 14, 2, 15, 11, 9, 12, 19, 17, 18, 16, 10, 20, 4, 3, 6, 5, 7, 13, 1}",4.297845,"{1, 13, 8, 14, 2, 15, 11, 9, 12, 19, 17, 18, 16, 10, 20, 4, 3, 6, 5, 7, 1}",4.297372,-0.000110,0.046751
"{1, 9, 13, 7, 11, 16, 15, 8, 20, 10, 5, 4, 3, 17, 12, 14, 6, 2, 18, 19, 1}",4.192585,"{1, 19, 18, 2, 6, 14, 8, 12, 17, 3, 20, 10, 5, 4, 9, 13, 7, 15, 16, 11, 1}",4.445856,0.060409,0.046817
"{1, 14, 18, 7, 16, 3, 2, 5, 12, 8, 19, 13, 15, 11, 4, 20, 6, 17, 10, 9, 1}",3.620936,"{1, 9, 10, 17, 6, 20, 4, 11, 15, 13, 19, 8, 12, 5, 2, 14, 18, 3, 16, 7, 1}",3.634092,0.003633,0.046829
"{1, 15, 8, 14, 12, 10, 17, 18, 3, 13, 2, 5, 6, 7, 16, 19, 9, 11, 20, 4, 1}",3.925998,"{1, 4, 20, 11, 9, 19, 16, 6, 5, 7, 2, 13, 3, 18, 17, 10, 12, 14, 8, 15, 1}",4.007257,0.020698,0.047068
"{1, 14, 4, 7, 10, 16, 18, 11, 6, 9, 2, 17, 20, 5, 15, 8, 3, 13, 19, 12, 1}",3.640122,"{1, 14, 4, 7, 10, 16, 18, 11, 6, 9, 2, 17, 20, 5, 15, 8, 3, 13, 19, 12, 1}",3.640122,0.000000,0.046553
"{1, 7, 8, 19, 14, 20, 6, 5, 2, 12, 9, 18, 17, 4, 10, 3, 16, 13, 15, 11, 1}",3.820266,"{1, 15, 8, 19, 14, 20, 6, 5, 2, 12, 9, 18, 17, 13, 16, 4, 10, 3, 11, 7, 1}",3.951388,0.034323,0.046629
"{1, 10, 14, 11, 19, 8, 2, 3, 12, 5, 15, 4, 20, 16, 17, 13, 9, 6, 18, 7, 1}",3.973273,"{1, 10, 14, 11, 20, 4, 19, 8, 2, 3, 12, 5, 15, 16, 17, 13, 9, 6, 18, 7, 1}",3.993007,0.004967,0.046817
"{1, 12, 3, 11, 17, 5, 20, 16, 15, 2, 10, 14, 8, 4, 19, 7, 18, 13, 6, 9, 1}",3.429783,"{1, 9, 6, 18, 7, 4, 19, 13, 10, 8, 14, 2, 15, 16, 20, 5, 17, 11, 3, 12, 1}",3.649764,0.064139,0.046874
"{1, 7, 12, 14, 5, 4, 13, 10, 20, 16, 2, 6, 3, 11, 15, 8, 17, 9, 18, 19, 1}",4.215231,"{1, 7, 12, 14, 5, 4, 13, 10, 20, 16, 2, 6, 3, 11, 15, 8, 17, 9, 18, 19, 1}",4.215231,0.000000,0.046860
"{1, 14, 7, 5, 11, 17, 13, 9, 19, 3, 15, 16, 4, 18, 8, 12, 20, 10, 2, 6, 1}",3.990759,"{1, 5, 7, 14, 13, 9, 19, 3, 15, 17, 11, 10, 4, 16, 18, 8, 12, 20, 2, 6, 1}",4.028884,0.009553,0.046805
"{1, 13, 5, 6, 10, 8, 18, 16, 2, 4, 7, 14, 20, 15, 17, 12, 9, 19, 3, 11, 1}",3.885593,"{1, 13, 5, 10, 6, 8, 18, 16, 2, 4, 7, 14, 20, 15, 17, 12, 9, 19, 3, 11, 1}",3.884266,-0.000341,0.046929
"{1, 16, 15, 17, 11, 10, 3, 8, 4, 13, 20, 6, 12, 7, 2, 5, 19, 14, 9, 18, 1}",3.574039,"{1, 16, 15, 17, 11, 10, 3, 8, 9, 4, 13, 20, 6, 12, 7, 2, 5, 19, 14, 18, 1}",3.690101,0.032474,0.046828
"{1, 16, 6, 8, 12, 15, 3, 5, 19, 4, 11, 13, 7, 10, 17, 9, 2, 20, 18, 14, 1}",4.159835,"{1, 16, 6, 12, 8, 15, 3, 5, 19, 4, 11, 13, 7, 10, 9, 2, 17, 20, 18, 14, 1}",4.223925,0.015407,0.046847
"{1, 4, 12, 18, 16, 14, 3, 20, 11, 8, 10, 9, 7, 19, 13, 17, 5, 15, 2, 6, 1}",3.716957,"{1, 5, 15, 2, 6, 13, 19, 7, 9, 10, 8, 11, 17, 20, 3, 14, 16, 18, 12, 4, 1}",3.778611,0.016587,0.046929
"{1, 3, 19, 9, 8, 5, 6, 4, 11, 13, 7, 15, 17, 14, 10, 16, 2, 12, 20, 18, 1}",3.822612,"{1, 3, 19, 9, 5, 6, 4, 11, 13, 8, 7, 15, 17, 14, 10, 16, 2, 12, 20, 18, 1}",3.906836,0.022033,0.046768
"{1, 16, 4, 11, 10, 8, 19, 13, 3, 6, 17, 9, 15, 2, 7, 20, 5, 14, 18, 12, 1}",3.658412,"{1, 16, 11, 4, 10, 8, 19, 13, 3, 6, 9, 15, 2, 17, 7, 20, 5, 14, 18, 12, 1}",3.788808,0.035643,0.046885
"{1, 18, 9, 14, 10, 3, 15, 12, 11, 5, 6, 7, 17, 4, 19, 2, 16, 13, 20, 8, 1}",3.811346,"{1, 18, 9, 14, 10, 12, 11, 5, 6, 7, 17, 4, 2, 16, 13, 19, 15, 3, 20, 8, 1}",4.073976,0.068907,0.047048
"{1, 16, 5, 4, 6, 18, 14, 20, 10, 9, 8, 13, 11, 3, 15, 17, 7, 2, 19, 12, 1}",3.585811,"{1, 16, 6, 18, 14, 20, 10, 9, 8, 13, 11, 3, 15, 17, 7, 2, 19, 12, 5, 4, 1}",3.668721,0.023122,0.046708
"{1, 19, 2, 16, 18, 13, 3, 7, 8, 14, 11, 10, 12, 9, 6, 15, 17, 4, 5, 20, 1}",3.783497,"{1, 19, 2, 16, 5, 18, 13, 3, 7, 8, 14, 11, 10, 9, 12, 6, 15, 4, 17, 20, 1}",3.785253,0.000464,0.046771
"{1, 8, 2, 7, 17, 16, 18, 9, 6, 19, 14, 5, 13, 3, 4, 20, 15, 11, 12, 10, 1}",4.188155,"{1, 8, 2, 7, 17, 16, 18, 9, 6, 19, 14, 5, 13, 12, 4, 3, 20, 15, 11, 10, 1}",4.213424,0.006033,0.046785
"{1, 16, 17, 10, 5, 15, 14, 6, 7, 18, 2, 12, 8, 3, 9, 11, 19, 4, 13, 20, 1}",3.829056,"{1, 19, 4, 11, 9, 3, 8, 13, 12, 2, 18, 7, 6, 14, 15, 5, 10, 17, 16, 20, 1}",3.959346,0.034027,0.046729
"{1, 3, 2, 18, 14, 10, 11, 17, 9, 6, 15, 13, 8, 7, 4, 20, 19, 5, 16, 12, 1}",3.481719,"{1, 12, 16, 5, 19, 20, 4, 7, 8, 13, 15, 6, 11, 10, 14, 18, 17, 9, 2, 3, 1}",3.684980,0.058380,0.046660
"{1, 6, 2, 16, 8, 9, 11, 15, 3, 14, 13, 19, 10, 5, 12, 7, 4, 18, 20, 17, 1}",4.179094,"{1, 6, 2, 16, 8, 9, 13, 19, 5, 14, 11, 15, 3, 12, 10, 7, 4, 18, 20, 17, 1}",4.515969,0.080610,0.046671
"{1, 15, 3, 16, 18, 4, 12, 14, 17, 6, 5, 20, 13, 9, 10, 8, 7, 11, 19, 2, 1}",4.241030,"{1, 7, 8, 10, 9, 13, 20, 11, 2, 19, 5, 6, 17, 14, 12, 4, 18, 16, 3, 15, 1}",4.424965,0.043370,0.046946
"{1, 14, 17, 3, 15, 8, 18, 4, 9, 13, 12, 6, 20, 7, 16, 5, 19, 10, 2, 11, 1}",3.780456,"{1, 14, 17, 3, 15, 8, 18, 4, 9, 13, 12, 6, 20, 7, 16, 5, 11, 2, 19, 10, 1}",3.771625,-0.002336,0.046720
"{1, 8, 19, 9, 3, 18, 15, 12, 2, 11, 10, 17, 4, 6, 13, 16, 7, 20, 5, 14, 1}",3.925687,"{1, 19, 14, 5, 20, 7, 16, 13, 6, 4, 17, 10, 11, 2, 12, 15, 18, 3, 9, 8, 1}",3.958035,0.008240,0.046859
"{1, 11, 4, 9, 6, 5, 19, 7, 20, 17, 2, 13, 12, 15, 18, 8, 16, 3, 10, 14, 1}",4.034322,"{1, 11, 14, 10, 3, 16, 8, 18, 15, 12, 13, 2, 17, 6, 20, 7, 19, 5, 9, 4, 1}",4.073019,0.009592,0.046992
"{1, 16, 14, 3, 6, 20, 9, 17, 18, 13, 5, 15, 11, 4, 19, 12, 10, 2, 8, 7, 1}",3.377818,"{1, 7, 8, 2, 10, 12, 19, 4, 11, 15, 5, 13, 18, 17, 9, 20, 6, 3, 14, 16, 1}",3.377818,0.000000,0.047029
"{1, 5, 15, 4, 17, 12, 11, 3, 20, 6, 8, 13, 18, 2, 7, 9, 10, 16, 19, 14, 1}",3.848781,"{1, 14, 19, 16, 10, 9, 7, 2, 18, 13, 8, 6, 20, 3, 11, 12, 17, 4, 15, 5, 1}",3.848781,0.000000,0.047261
"{1, 6, 10, 17, 3, 15, 9, 8, 20, 4, 13, 14, 19, 2, 12, 18, 11, 16, 5, 7, 1}",3.511460,"{1, 6, 17, 3, 15, 9, 8, 10, 20, 4, 13, 14, 19, 2, 12, 18, 11, 16, 5, 7, 1}",3.731838,0.062760,0.047100
"{1, 13, 11, 7, 17, 12, 8, 16, 3, 6, 2, 10, 15, 4, 9, 20, 14, 5, 18, 19, 1}",3.790554,"{1, 19, 18, 5, 14, 20, 9, 4, 10, 2, 6, 3, 16, 8, 12, 17, 7, 11, 15, 13, 1}",3.885365,0.025012,0.046807
"{1, 3, 11, 17, 10, 14, 5, 8, 13, 7, 12, 6, 9, 15, 16, 19, 20, 4, 2, 18, 1}",3.490154,"{1, 3, 11, 17, 10, 14, 5, 19, 16, 8, 13, 7, 12, 6, 9, 15, 18, 2, 20, 4, 1}",3.540488,0.014422,0.046857
"{1, 6, 13, 16, 5, 20, 11, 9, 19, 10, 15, 4, 3, 12, 2, 8, 18, 14, 17, 7, 1}",3.756982,"{1, 7, 17, 14, 18, 8, 2, 12, 3, 4, 15, 10, 19, 9, 11, 20, 5, 16, 13, 6, 1}",3.756981,0.000000,0.046871
"{1, 11, 13, 2, 12, 5, 18, 7, 15, 19, 14, 20, 8, 4, 6, 9, 17, 10, 3, 16, 1}",3.686198,"{1, 11, 13, 2, 12, 5, 18, 7, 15, 19, 14, 20, 8, 4, 6, 9, 17, 10, 3, 16, 1}",3.686198,0.000000,0.046972
"{1, 11, 7, 19, 16, 14, 15, 4, 12, 5, 2, 17, 9, 6, 20, 13, 8, 3, 10, 18, 1}",4.221877,"{1, 18, 10, 19, 9, 13, 3, 8, 20, 6, 17, 2, 5, 12, 4, 15, 14, 16, 7, 11, 1}",4.946210,0.171567,0.046987
"{1, 3, 9, 11, 10, 20, 19, 18, 4, 17, 15, 8, 16, 12, 5, 7, 6, 2, 14, 13, 1}",3.094642,"{1, 3, 9, 11, 10, 20, 19, 18, 4, 17, 15, 8, 16, 12, 5, 7, 6, 2, 14, 13, 1}",3.094642,0.000000,0.047167
"{1, 8, 13, 19, 16, 20, 14, 6, 9, 15, 11, 18, 7, 5, 2, 10, 17, 3, 4, 12, 1}",3.775180,"{1, 12, 7, 5, 2, 10, 17, 3, 4, 8, 13, 19, 16, 20, 14, 6, 9, 15, 18, 11, 1}",3.999971,0.059544,0.046869
"{1, 11, 13, 2, 5, 18, 12, 7, 17, 20, 3, 6, 9, 4, 14, 10, 16, 19, 15, 8, 1}",3.787781,"{1, 8, 15, 19, 16, 10, 14, 4, 9, 6, 3, 20, 17, 7, 12, 18, 5, 2, 13, 11, 1}",3.787781,0.000000,0.046700
"{1, 17, 10, 14, 18, 5, 7, 9, 20, 4, 15, 6, 2, 13, 11, 19, 8, 16, 12, 3, 1}",3.954821,"{1, 17, 10, 14, 18, 9, 20, 7, 5, 4, 15, 6, 2, 13, 11, 19, 8, 16, 12, 3, 1}",3.993946,0.009893,0.046599
"{1, 5, 13, 18, 16, 12, 17, 4, 3, 15, 10, 8, 7, 14, 20, 6, 2, 9, 11, 19, 1}",3.749185,"{1, 19, 11, 9, 2, 6, 20, 14, 7, 8, 10, 15, 3, 4, 17, 12, 16, 18, 13, 5, 1}",3.749184,0.000000,0.046485
"{1, 13, 9, 19, 18, 15, 5, 8, 7, 20, 11, 16, 6, 14, 10, 17, 12, 4, 2, 3, 1}",3.480885,"{1, 3, 2, 4, 12, 17, 10, 14, 6, 16, 11, 20, 7, 8, 5, 15, 18, 19, 9, 13, 1}",3.480885,0.000000,0.046566
"{1, 2, 10, 16, 4, 7, 3, 20, 9, 11, 15, 18, 13, 6, 5, 17, 12, 8, 19, 14, 1}",4.040209,"{1, 14, 19, 8, 12, 17, 5, 6, 13, 18, 15, 11, 20, 3, 9, 7, 4, 16, 10, 2, 1}",4.088722,0.012008,0.046855
"{1, 5, 13, 10, 11, 8, 18, 3, 17, 7, 16, 4, 6, 15, 19, 14, 9, 12, 2, 20, 1}",4.150515,"{1, 11, 20, 2, 12, 14, 9, 19, 15, 6, 4, 17, 3, 18, 7, 16, 8, 10, 13, 5, 1}",4.527339,0.090790,0.046727
