optimal_tour,optimal_tour_length,transformer_tour,transformer_tour_length,score,time
"{1, 23, 14, 11, 4, 21, 20, 3, 5, 24, 17, 7, 29, 27, 10, 2, 28, 13, 25, 22, 12, 6, 18, 30, 16, 15, 8, 26, 19, 9, 1}",4.781627,"{1, 23, 14, 11, 4, 21, 20, 3, 5, 24, 8, 9, 19, 26, 15, 16, 30, 18, 6, 12, 22, 25, 28, 2, 10, 27, 29, 7, 13, 17, 1}",4.977644,0.040994,0.042711
"{1, 12, 9, 18, 13, 4, 30, 29, 14, 23, 24, 8, 17, 15, 10, 28, 19, 20, 27, 22, 3, 25, 11, 2, 7, 5, 6, 16, 26, 21, 1}",4.907509,"{1, 9, 18, 13, 4, 30, 29, 14, 23, 24, 17, 15, 10, 28, 19, 20, 27, 22, 3, 8, 25, 11, 2, 7, 5, 6, 16, 26, 21, 12, 1}",5.145010,0.048395,0.042855
"{1, 3, 7, 6, 28, 5, 20, 21, 19, 9, 23, 18, 30, 15, 8, 12, 25, 24, 29, 26, 10, 13, 16, 27, 22, 4, 2, 14, 17, 11, 1}",4.363531,"{1, 11, 17, 14, 2, 4, 27, 22, 13, 16, 10, 26, 29, 24, 25, 12, 8, 15, 30, 18, 23, 9, 19, 21, 20, 5, 6, 7, 3, 28, 1}",4.387019,0.005383,0.042651
"{1, 24, 15, 17, 5, 7, 10, 20, 12, 22, 23, 13, 18, 29, 8, 14, 28, 30, 27, 3, 4, 21, 2, 19, 25, 6, 11, 9, 16, 26, 1}",4.849621,"{1, 26, 16, 9, 11, 6, 25, 19, 2, 21, 4, 3, 27, 30, 28, 14, 8, 29, 18, 13, 23, 22, 12, 20, 10, 24, 15, 17, 5, 7, 1}",4.903177,0.011043,0.044846
"{1, 23, 2, 9, 10, 7, 11, 14, 21, 22, 17, 15, 8, 27, 13, 12, 20, 19, 30, 6, 29, 3, 26, 24, 4, 25, 18, 16, 28, 5, 1}",4.606471,"{1, 5, 28, 16, 18, 25, 4, 24, 26, 3, 29, 6, 30, 19, 20, 12, 27, 13, 8, 17, 15, 21, 22, 14, 11, 7, 10, 9, 2, 23, 1}",4.648528,0.009130,0.043239
"{1, 21, 26, 18, 2, 14, 7, 19, 24, 16, 3, 27, 25, 30, 4, 9, 29, 28, 23, 12, 17, 10, 22, 5, 8, 6, 13, 11, 15, 20, 1}",4.702063,"{1, 20, 15, 11, 6, 8, 13, 5, 22, 10, 17, 12, 23, 28, 29, 9, 4, 30, 25, 27, 3, 16, 24, 19, 7, 14, 2, 18, 26, 21, 1}",4.708726,0.001417,0.042632
"{1, 14, 10, 26, 16, 23, 28, 8, 9, 27, 24, 3, 4, 12, 2, 17, 6, 5, 7, 18, 15, 13, 19, 22, 29, 30, 25, 21, 11, 20, 1}",4.297531,"{1, 20, 11, 21, 25, 30, 29, 22, 19, 13, 15, 18, 7, 5, 6, 17, 2, 12, 4, 3, 24, 27, 9, 8, 28, 23, 16, 26, 10, 14, 1}",4.297531,0.000000,0.042746
"{1, 24, 3, 9, 4, 13, 7, 30, 17, 29, 14, 12, 23, 27, 5, 25, 2, 6, 26, 15, 19, 18, 21, 22, 16, 28, 11, 8, 20, 10, 1}",4.288838,"{1, 10, 20, 8, 11, 28, 16, 22, 21, 18, 19, 15, 26, 6, 2, 25, 5, 27, 23, 12, 14, 29, 17, 30, 7, 13, 4, 9, 3, 24, 1}",4.288838,0.000000,0.042765
"{1, 9, 25, 18, 2, 24, 16, 29, 6, 17, 14, 19, 22, 20, 30, 21, 10, 8, 11, 26, 12, 28, 27, 3, 4, 23, 15, 5, 7, 13, 1}",4.956236,"{1, 9, 25, 18, 2, 24, 16, 29, 6, 17, 14, 19, 22, 20, 30, 21, 10, 8, 11, 26, 12, 28, 27, 3, 4, 23, 15, 5, 13, 7, 1}",4.970994,0.002978,0.042647
"{1, 22, 3, 10, 2, 26, 28, 24, 30, 8, 12, 6, 5, 11, 4, 29, 7, 19, 13, 21, 25, 27, 14, 18, 15, 17, 23, 9, 20, 16, 1}",3.885423,"{1, 16, 20, 9, 23, 17, 15, 18, 14, 27, 25, 21, 13, 19, 7, 29, 4, 11, 5, 6, 12, 8, 30, 24, 28, 26, 2, 10, 3, 22, 1}",3.885423,0.000000,0.042829
"{1, 8, 19, 25, 21, 7, 24, 2, 9, 10, 22, 13, 4, 20, 18, 16, 11, 12, 6, 15, 17, 23, 29, 14, 30, 5, 28, 3, 27, 26, 1}",5.165390,"{1, 26, 23, 17, 15, 6, 12, 11, 16, 18, 29, 14, 20, 4, 13, 30, 5, 28, 3, 10, 22, 9, 2, 24, 7, 21, 25, 19, 8, 27, 1}",5.256341,0.017608,0.042788
"{1, 16, 10, 19, 5, 15, 22, 2, 11, 17, 23, 29, 7, 18, 9, 4, 25, 12, 24, 28, 30, 14, 26, 3, 27, 21, 13, 6, 20, 8, 1}",4.907415,"{1, 16, 10, 19, 5, 15, 22, 2, 11, 23, 17, 29, 24, 28, 30, 13, 6, 8, 20, 21, 27, 3, 26, 14, 25, 12, 7, 18, 4, 9, 1}",5.693082,0.160098,0.042713
"{1, 28, 9, 14, 30, 8, 10, 20, 25, 21, 12, 17, 3, 22, 6, 5, 11, 7, 24, 2, 19, 15, 4, 13, 16, 18, 27, 23, 26, 29, 1}",4.062682,"{1, 29, 26, 23, 27, 18, 16, 13, 4, 15, 19, 2, 24, 7, 11, 5, 6, 3, 17, 12, 21, 25, 20, 10, 8, 9, 28, 14, 30, 22, 1}",4.307619,0.060289,0.042942
"{1, 25, 5, 27, 8, 26, 6, 21, 14, 7, 11, 13, 12, 20, 3, 16, 9, 30, 17, 22, 24, 15, 23, 10, 2, 19, 28, 4, 18, 29, 1}",4.303916,"{1, 25, 5, 27, 8, 21, 14, 7, 11, 13, 12, 20, 3, 16, 9, 30, 17, 22, 24, 15, 23, 10, 2, 19, 28, 4, 18, 29, 26, 6, 1}",4.317440,0.003142,0.043157
"{1, 29, 6, 18, 19, 15, 4, 3, 22, 7, 16, 17, 11, 28, 21, 10, 26, 5, 20, 14, 2, 8, 25, 24, 27, 30, 13, 9, 12, 23, 1}",4.180667,"{1, 29, 6, 18, 19, 15, 4, 3, 22, 7, 16, 17, 11, 28, 21, 5, 10, 26, 20, 14, 2, 8, 25, 24, 27, 30, 13, 9, 12, 23, 1}",4.192974,0.002944,0.042822
"{1, 20, 29, 6, 19, 11, 7, 12, 4, 26, 28, 2, 14, 16, 10, 23, 30, 8, 25, 17, 22, 3, 9, 18, 27, 5, 21, 15, 13, 24, 1}",4.588434,"{1, 24, 13, 15, 21, 5, 28, 27, 18, 9, 3, 22, 25, 17, 8, 2, 30, 23, 14, 10, 16, 26, 4, 12, 7, 11, 19, 6, 29, 20, 1}",4.642296,0.011739,0.044722
"{1, 5, 7, 30, 29, 20, 13, 22, 26, 18, 27, 15, 19, 17, 14, 2, 4, 28, 3, 8, 24, 6, 23, 25, 12, 21, 10, 11, 9, 16, 1}",4.423747,"{1, 16, 9, 11, 10, 21, 12, 25, 23, 6, 24, 8, 3, 28, 4, 2, 14, 17, 19, 15, 27, 18, 26, 22, 13, 20, 29, 30, 7, 5, 1}",4.423747,0.000000,0.042737
"{1, 14, 5, 27, 16, 8, 29, 30, 21, 26, 24, 13, 18, 17, 20, 2, 7, 19, 23, 25, 28, 15, 11, 4, 12, 10, 3, 22, 9, 6, 1}",4.534197,"{1, 14, 5, 27, 16, 8, 29, 30, 21, 26, 24, 13, 18, 20, 17, 2, 7, 19, 23, 25, 28, 15, 11, 22, 3, 4, 12, 10, 9, 6, 1}",4.566192,0.007056,0.042686
"{1, 2, 16, 11, 17, 27, 5, 14, 8, 9, 19, 26, 25, 22, 28, 29, 23, 30, 6, 15, 4, 7, 21, 20, 13, 18, 12, 24, 10, 3, 1}",4.660423,"{1, 3, 10, 24, 12, 18, 13, 20, 21, 7, 4, 15, 6, 30, 23, 29, 28, 22, 25, 26, 19, 9, 8, 14, 5, 27, 17, 11, 16, 2, 1}",4.660422,0.000000,0.042615
"{1, 17, 22, 7, 29, 14, 30, 8, 16, 19, 15, 11, 13, 27, 28, 5, 12, 10, 6, 3, 20, 24, 25, 9, 18, 4, 26, 21, 23, 2, 1}",4.466438,"{1, 17, 22, 7, 29, 14, 30, 8, 16, 19, 15, 11, 13, 27, 28, 5, 12, 10, 6, 3, 20, 24, 25, 9, 18, 4, 26, 21, 23, 2, 1}",4.466438,0.000000,0.043129
"{1, 29, 3, 17, 16, 4, 28, 11, 14, 26, 18, 20, 9, 2, 15, 19, 10, 5, 13, 8, 12, 21, 25, 30, 23, 24, 6, 27, 22, 7, 1}",4.204061,"{1, 7, 22, 27, 6, 24, 23, 30, 25, 21, 12, 8, 13, 5, 10, 19, 15, 9, 2, 20, 18, 26, 14, 11, 28, 4, 16, 17, 3, 29, 1}",4.229580,0.006070,0.042609
"{1, 27, 17, 16, 11, 19, 20, 14, 8, 28, 4, 26, 23, 24, 29, 21, 13, 10, 3, 15, 18, 30, 9, 7, 2, 12, 22, 5, 25, 6, 1}",4.689990,"{1, 6, 25, 5, 22, 12, 2, 7, 9, 30, 18, 15, 3, 10, 13, 21, 29, 24, 23, 26, 4, 28, 8, 14, 20, 19, 11, 17, 27, 16, 1}",4.712799,0.004863,0.042696
"{1, 14, 18, 21, 30, 11, 25, 6, 2, 20, 23, 3, 8, 19, 5, 29, 12, 15, 10, 17, 16, 26, 13, 22, 27, 9, 28, 24, 4, 7, 1}",4.750991,"{1, 7, 4, 24, 28, 9, 27, 22, 13, 26, 16, 17, 10, 15, 12, 29, 5, 19, 3, 8, 23, 20, 2, 6, 25, 11, 30, 21, 18, 14, 1}",4.756969,0.001258,0.042830
"{1, 19, 16, 9, 30, 12, 20, 23, 21, 15, 5, 22, 24, 7, 10, 8, 29, 13, 4, 14, 6, 25, 2, 27, 17, 3, 11, 28, 26, 18, 1}",4.913992,"{1, 19, 29, 8, 10, 13, 4, 14, 6, 25, 2, 27, 17, 3, 11, 28, 26, 18, 30, 12, 20, 23, 9, 16, 21, 15, 22, 24, 7, 5, 1}",5.063436,0.030412,0.042820
"{1, 6, 29, 28, 16, 18, 30, 21, 3, 20, 15, 2, 23, 9, 27, 22, 17, 4, 12, 24, 7, 25, 13, 19, 5, 10, 11, 8, 26, 14, 1}",4.483009,"{1, 14, 26, 6, 29, 28, 16, 18, 30, 21, 3, 20, 15, 2, 23, 9, 27, 22, 17, 4, 12, 24, 7, 8, 11, 10, 5, 19, 13, 25, 1}",4.801152,0.070966,0.042687
"{1, 5, 20, 3, 4, 12, 16, 29, 27, 17, 7, 19, 6, 30, 8, 21, 28, 15, 11, 14, 10, 22, 25, 24, 9, 2, 18, 13, 23, 26, 1}",4.041148,"{1, 26, 23, 13, 18, 2, 9, 24, 25, 22, 10, 14, 11, 15, 28, 21, 8, 30, 6, 19, 7, 17, 29, 27, 12, 3, 20, 4, 5, 16, 1}",4.070726,0.007319,0.042687
"{1, 28, 7, 13, 12, 19, 21, 6, 30, 9, 2, 26, 23, 10, 27, 29, 3, 20, 24, 14, 5, 16, 11, 4, 15, 22, 25, 17, 8, 18, 1}",4.526105,"{1, 18, 8, 17, 25, 22, 15, 4, 11, 16, 5, 14, 24, 20, 3, 29, 27, 10, 23, 26, 2, 9, 30, 6, 21, 19, 12, 13, 7, 28, 1}",4.526106,0.000000,0.044741
"{1, 4, 21, 11, 24, 9, 15, 14, 17, 12, 26, 2, 5, 13, 19, 18, 8, 6, 3, 29, 10, 27, 23, 28, 30, 20, 7, 22, 16, 25, 1}",4.903764,"{1, 25, 16, 22, 7, 20, 30, 28, 23, 27, 10, 29, 3, 6, 8, 18, 19, 13, 5, 2, 26, 12, 17, 14, 15, 9, 24, 11, 21, 4, 1}",4.903763,0.000000,0.043298
"{1, 4, 21, 29, 26, 3, 16, 30, 20, 8, 24, 23, 22, 27, 17, 28, 19, 12, 2, 5, 15, 25, 9, 10, 6, 13, 14, 7, 11, 18, 1}",4.800435,"{1, 26, 3, 16, 30, 20, 8, 24, 23, 22, 27, 17, 28, 19, 12, 2, 5, 15, 25, 9, 10, 6, 13, 14, 7, 11, 18, 4, 21, 29, 1}",4.836783,0.007572,0.042968
"{1, 30, 18, 23, 13, 15, 7, 24, 16, 3, 19, 2, 10, 6, 4, 21, 5, 14, 8, 12, 17, 26, 22, 9, 27, 25, 20, 28, 29, 11, 1}",4.664894,"{1, 30, 18, 23, 13, 15, 7, 24, 16, 3, 19, 2, 10, 6, 4, 21, 5, 14, 8, 12, 17, 26, 22, 9, 27, 25, 20, 28, 29, 11, 1}",4.664894,0.000000,0.042691
"{1, 7, 30, 2, 11, 21, 15, 16, 17, 8, 10, 23, 3, 18, 26, 12, 28, 25, 6, 29, 19, 27, 20, 5, 9, 24, 14, 13, 22, 4, 1}",4.779945,"{1, 22, 4, 13, 14, 24, 20, 5, 9, 27, 19, 29, 6, 25, 28, 12, 26, 18, 3, 23, 10, 8, 17, 16, 15, 21, 11, 2, 30, 7, 1}",4.794693,0.003086,0.042759
"{1, 25, 9, 10, 2, 16, 5, 17, 4, 19, 27, 23, 20, 15, 18, 29, 3, 13, 28, 30, 14, 21, 6, 8, 24, 11, 26, 22, 12, 7, 1}",4.152398,"{1, 25, 9, 10, 2, 16, 5, 17, 4, 19, 27, 23, 20, 15, 18, 29, 3, 13, 28, 30, 14, 21, 24, 11, 26, 22, 12, 7, 6, 8, 1}",4.203744,0.012366,0.042756
"{1, 6, 28, 7, 19, 8, 22, 15, 27, 23, 29, 16, 18, 24, 20, 4, 26, 30, 14, 12, 17, 5, 10, 11, 21, 3, 25, 9, 2, 13, 1}",4.808783,"{1, 6, 28, 7, 19, 8, 22, 15, 27, 23, 29, 16, 18, 24, 20, 4, 26, 30, 14, 12, 17, 5, 10, 11, 21, 3, 25, 9, 2, 13, 1}",4.808783,0.000000,0.042668
"{1, 20, 6, 14, 13, 11, 24, 17, 8, 30, 22, 19, 18, 15, 3, 27, 26, 29, 9, 16, 5, 2, 25, 12, 23, 4, 28, 10, 7, 21, 1}",5.088328,"{1, 21, 20, 6, 13, 11, 24, 17, 8, 30, 22, 19, 18, 15, 3, 27, 26, 29, 9, 12, 23, 4, 28, 10, 7, 25, 2, 5, 16, 14, 1}",5.499637,0.080834,0.042561
"{1, 17, 25, 16, 12, 23, 27, 13, 29, 14, 10, 3, 30, 20, 22, 11, 4, 21, 8, 24, 18, 15, 7, 2, 6, 5, 19, 9, 26, 28, 1}",4.629796,"{1, 17, 25, 16, 12, 23, 27, 13, 29, 14, 10, 3, 30, 20, 22, 11, 4, 21, 8, 24, 18, 15, 7, 2, 6, 5, 19, 9, 26, 28, 1}",4.629796,0.000000,0.043064
"{1, 28, 10, 11, 30, 24, 19, 23, 16, 21, 12, 20, 27, 26, 8, 17, 2, 15, 4, 7, 5, 3, 14, 22, 25, 29, 13, 9, 6, 18, 1}",4.429595,"{1, 18, 6, 9, 13, 22, 25, 29, 28, 10, 11, 30, 24, 19, 23, 16, 21, 12, 20, 27, 26, 8, 2, 17, 15, 4, 14, 3, 5, 7, 1}",4.730884,0.068017,0.042908
"{1, 24, 15, 12, 22, 17, 10, 7, 29, 2, 21, 14, 20, 25, 11, 27, 19, 3, 30, 5, 28, 26, 13, 6, 18, 16, 23, 9, 4, 8, 1}",4.573358,"{1, 8, 4, 9, 23, 16, 18, 6, 13, 26, 28, 5, 30, 3, 19, 27, 11, 25, 20, 14, 21, 2, 29, 7, 10, 17, 24, 15, 22, 12, 1}",4.636771,0.013866,0.042936
"{1, 15, 17, 9, 8, 4, 27, 12, 28, 5, 10, 30, 19, 7, 23, 20, 24, 22, 29, 26, 2, 16, 6, 25, 3, 14, 18, 21, 11, 13, 1}",4.562129,"{1, 15, 17, 12, 28, 5, 10, 30, 19, 27, 23, 7, 20, 24, 22, 29, 26, 2, 16, 6, 25, 3, 14, 18, 21, 11, 13, 4, 8, 9, 1}",4.637212,0.016458,0.042663
"{1, 8, 23, 17, 12, 19, 4, 21, 14, 18, 22, 15, 28, 24, 5, 29, 10, 30, 27, 13, 16, 7, 6, 25, 11, 26, 2, 9, 20, 3, 1}",5.090060,"{1, 3, 19, 12, 17, 23, 8, 9, 2, 26, 11, 25, 20, 6, 7, 16, 13, 27, 30, 10, 29, 5, 24, 28, 15, 22, 18, 14, 21, 4, 1}",5.339149,0.048936,0.044958
"{1, 18, 19, 4, 11, 5, 20, 7, 13, 14, 10, 28, 2, 15, 12, 25, 24, 17, 23, 22, 30, 27, 21, 3, 26, 9, 8, 6, 29, 16, 1}",4.424390,"{1, 16, 4, 11, 5, 20, 7, 13, 14, 10, 28, 2, 18, 19, 29, 6, 8, 9, 26, 3, 21, 27, 30, 22, 23, 17, 24, 25, 12, 15, 1}",4.729128,0.068877,0.043071
"{1, 10, 17, 4, 24, 22, 19, 25, 29, 11, 26, 28, 3, 13, 5, 30, 14, 20, 8, 2, 23, 18, 6, 9, 12, 7, 21, 16, 27, 15, 1}",4.618757,"{1, 10, 17, 24, 22, 19, 25, 29, 11, 26, 28, 3, 13, 5, 14, 30, 9, 6, 12, 18, 20, 8, 2, 23, 7, 21, 16, 4, 27, 15, 1}",4.752059,0.028861,0.042708
"{1, 25, 27, 26, 30, 17, 6, 3, 15, 13, 11, 24, 18, 19, 5, 22, 14, 16, 12, 29, 28, 4, 23, 21, 20, 2, 10, 9, 8, 7, 1}",5.175749,"{1, 7, 8, 9, 10, 2, 20, 21, 23, 4, 28, 29, 12, 14, 22, 5, 19, 18, 13, 11, 24, 27, 25, 26, 30, 17, 6, 3, 15, 16, 1}",5.671440,0.095772,0.042960
"{1, 6, 19, 22, 11, 7, 20, 9, 15, 18, 21, 23, 28, 16, 3, 5, 29, 27, 4, 24, 25, 14, 12, 26, 8, 2, 30, 17, 10, 13, 1}",4.692261,"{1, 13, 21, 18, 15, 9, 20, 7, 11, 22, 19, 6, 2, 8, 30, 17, 10, 26, 12, 14, 25, 24, 4, 27, 29, 5, 3, 16, 28, 23, 1}",4.811737,0.025462,0.042692
"{1, 15, 19, 13, 28, 26, 17, 11, 6, 18, 23, 14, 7, 20, 3, 2, 12, 10, 30, 25, 27, 16, 9, 24, 5, 8, 29, 22, 4, 21, 1}",4.896991,"{1, 21, 8, 29, 5, 24, 9, 16, 27, 25, 30, 10, 12, 2, 3, 20, 7, 14, 18, 6, 23, 11, 17, 26, 19, 15, 13, 28, 22, 4, 1}",5.095407,0.040518,0.042792
"{1, 17, 6, 27, 22, 15, 19, 14, 23, 3, 18, 13, 29, 12, 26, 20, 25, 16, 5, 4, 8, 21, 10, 7, 28, 30, 11, 2, 24, 9, 1}",3.840431,"{1, 17, 6, 27, 22, 15, 19, 14, 23, 3, 18, 13, 29, 12, 26, 20, 25, 16, 5, 4, 8, 21, 10, 7, 28, 30, 11, 2, 24, 9, 1}",3.840431,0.000000,0.042711
"{1, 25, 21, 13, 6, 3, 29, 24, 16, 26, 14, 11, 22, 28, 17, 2, 20, 18, 8, 9, 7, 12, 5, 15, 27, 19, 30, 23, 4, 10, 1}",4.254776,"{1, 25, 21, 13, 6, 3, 29, 24, 26, 14, 11, 22, 28, 17, 2, 20, 18, 8, 9, 7, 12, 5, 15, 27, 19, 30, 23, 4, 16, 10, 1}",4.322539,0.015926,0.042637
"{1, 30, 17, 20, 7, 28, 26, 15, 19, 22, 5, 6, 18, 13, 8, 27, 29, 14, 11, 10, 3, 16, 23, 24, 12, 2, 25, 4, 9, 21, 1}",4.656811,"{1, 30, 17, 20, 7, 28, 3, 10, 6, 5, 26, 15, 19, 22, 18, 13, 8, 27, 29, 14, 11, 24, 23, 16, 2, 12, 25, 4, 9, 21, 1}",4.723293,0.014276,0.042609
"{1, 19, 5, 16, 17, 22, 27, 13, 9, 7, 29, 21, 30, 11, 18, 4, 12, 3, 20, 15, 6, 28, 26, 8, 25, 2, 24, 23, 14, 10, 1}",4.910489,"{1, 10, 14, 13, 9, 7, 29, 21, 23, 2, 24, 30, 11, 18, 4, 20, 12, 3, 15, 25, 8, 6, 28, 26, 5, 19, 16, 17, 22, 27, 1}",5.072525,0.032998,0.042649
"{1, 7, 29, 4, 9, 6, 3, 22, 15, 25, 11, 12, 18, 24, 5, 14, 16, 10, 17, 21, 26, 23, 13, 27, 2, 28, 8, 20, 30, 19, 1}",4.258450,"{1, 19, 30, 20, 8, 28, 2, 27, 13, 23, 26, 21, 17, 10, 16, 14, 5, 6, 18, 24, 12, 11, 25, 15, 22, 3, 4, 9, 29, 7, 1}",4.294823,0.008542,0.042668
"{1, 17, 2, 28, 27, 24, 19, 11, 7, 16, 14, 23, 13, 18, 29, 21, 5, 22, 3, 9, 20, 26, 10, 30, 4, 12, 15, 8, 25, 6, 1}",4.485104,"{1, 17, 2, 27, 28, 24, 19, 11, 7, 16, 14, 23, 13, 18, 21, 5, 29, 22, 3, 9, 20, 26, 10, 30, 4, 12, 15, 8, 25, 6, 1}",4.534767,0.011073,0.043343
"{1, 27, 14, 29, 19, 23, 16, 26, 25, 3, 22, 8, 4, 7, 11, 17, 30, 6, 15, 24, 5, 12, 20, 18, 21, 2, 9, 28, 10, 13, 1}",4.463562,"{1, 27, 14, 29, 21, 2, 18, 20, 12, 6, 30, 15, 5, 24, 19, 23, 17, 16, 26, 3, 25, 22, 11, 7, 4, 8, 13, 10, 9, 28, 1}",4.636029,0.038639,0.044084
"{1, 6, 30, 20, 3, 18, 15, 5, 7, 9, 23, 27, 28, 16, 11, 8, 10, 19, 24, 29, 4, 22, 2, 13, 12, 26, 21, 17, 14, 25, 1}",4.249273,"{1, 25, 14, 17, 21, 26, 12, 13, 2, 22, 4, 29, 24, 23, 27, 16, 11, 28, 8, 19, 10, 9, 7, 5, 15, 18, 3, 20, 30, 6, 1}",4.306592,0.013489,0.042783
"{1, 13, 3, 30, 17, 29, 27, 25, 16, 7, 10, 21, 5, 26, 22, 28, 23, 24, 15, 19, 8, 20, 6, 9, 2, 18, 4, 11, 12, 14, 1}",5.177775,"{1, 14, 12, 11, 4, 2, 18, 6, 20, 8, 9, 19, 15, 24, 23, 28, 22, 26, 5, 21, 10, 7, 16, 25, 27, 29, 17, 30, 3, 13, 1}",5.261494,0.016169,0.042645
"{1, 22, 5, 10, 11, 21, 2, 15, 27, 17, 12, 7, 19, 8, 4, 9, 26, 16, 20, 14, 28, 3, 25, 24, 23, 6, 13, 18, 29, 30, 1}",4.673005,"{1, 30, 22, 5, 10, 11, 21, 2, 15, 27, 17, 12, 19, 7, 8, 4, 9, 26, 16, 20, 14, 28, 3, 25, 24, 23, 6, 13, 29, 18, 1}",4.726277,0.011400,0.042627
"{1, 12, 22, 7, 10, 29, 16, 25, 6, 13, 4, 17, 30, 21, 26, 14, 18, 20, 5, 2, 24, 28, 8, 9, 11, 27, 19, 23, 3, 15, 1}",4.176036,"{1, 12, 22, 7, 10, 29, 16, 13, 25, 6, 4, 17, 30, 21, 26, 14, 18, 20, 5, 2, 24, 28, 9, 8, 11, 27, 23, 19, 3, 15, 1}",4.186333,0.002466,0.042857
"{1, 30, 7, 11, 28, 2, 8, 19, 21, 26, 29, 15, 16, 17, 4, 25, 14, 18, 5, 12, 9, 6, 13, 10, 24, 20, 3, 27, 23, 22, 1}",4.965878,"{1, 22, 23, 27, 3, 20, 10, 13, 6, 9, 12, 24, 5, 18, 14, 25, 17, 4, 21, 19, 26, 29, 16, 15, 8, 2, 28, 11, 7, 30, 1}",5.061757,0.019307,0.043003
"{1, 12, 30, 16, 17, 24, 19, 29, 20, 18, 22, 23, 28, 21, 11, 15, 26, 13, 27, 5, 4, 8, 2, 6, 10, 14, 7, 3, 9, 25, 1}",4.448457,"{1, 25, 9, 3, 7, 14, 10, 6, 2, 8, 4, 5, 27, 13, 26, 15, 11, 21, 28, 23, 22, 18, 20, 29, 19, 24, 17, 16, 30, 12, 1}",4.448456,0.000000,0.042766
"{1, 3, 2, 14, 11, 13, 10, 25, 30, 20, 24, 18, 22, 8, 23, 9, 7, 16, 21, 19, 6, 4, 29, 26, 27, 5, 28, 12, 15, 17, 1}",4.916404,"{1, 11, 14, 13, 10, 25, 30, 20, 24, 18, 22, 8, 23, 9, 7, 16, 21, 19, 6, 4, 29, 26, 27, 5, 2, 3, 12, 28, 15, 17, 1}",5.074538,0.032164,0.042763
"{1, 21, 6, 11, 26, 28, 29, 10, 24, 19, 27, 18, 22, 9, 30, 7, 8, 3, 17, 25, 23, 2, 16, 14, 20, 5, 4, 13, 15, 12, 1}",4.560303,"{1, 21, 6, 11, 26, 28, 29, 10, 24, 19, 27, 22, 18, 9, 30, 7, 8, 3, 17, 25, 23, 2, 16, 14, 20, 5, 4, 13, 15, 12, 1}",4.553440,-0.001505,0.042721
"{1, 26, 21, 8, 15, 13, 24, 2, 25, 22, 3, 12, 17, 5, 20, 4, 29, 16, 28, 6, 18, 30, 9, 19, 23, 14, 10, 11, 7, 27, 1}",4.743360,"{1, 27, 7, 11, 10, 14, 23, 19, 9, 30, 18, 6, 28, 16, 29, 4, 5, 20, 17, 12, 3, 22, 25, 2, 24, 13, 15, 8, 21, 26, 1}",4.754540,0.002357,0.042656
"{1, 22, 16, 20, 2, 8, 28, 21, 30, 17, 6, 27, 14, 5, 13, 26, 24, 19, 29, 9, 18, 15, 3, 11, 10, 4, 25, 7, 23, 12, 1}",4.079205,"{1, 22, 16, 12, 23, 7, 25, 4, 10, 11, 15, 18, 9, 29, 19, 24, 26, 13, 5, 14, 27, 3, 6, 17, 30, 21, 28, 8, 2, 20, 1}",4.119653,0.009916,0.043058
"{1, 14, 30, 6, 22, 10, 27, 13, 4, 7, 11, 28, 29, 8, 12, 21, 18, 23, 17, 19, 20, 26, 3, 5, 2, 24, 15, 16, 25, 9, 1}",4.586298,"{1, 14, 30, 6, 22, 13, 4, 7, 11, 28, 29, 8, 12, 21, 18, 23, 17, 19, 20, 26, 3, 5, 2, 9, 25, 16, 15, 24, 10, 27, 1}",4.757576,0.037345,0.044667
"{1, 12, 16, 19, 28, 20, 13, 2, 7, 4, 6, 18, 8, 15, 17, 21, 5, 27, 29, 26, 10, 22, 25, 3, 23, 9, 14, 24, 30, 11, 1}",4.265922,"{1, 12, 16, 19, 20, 28, 13, 2, 7, 4, 6, 18, 8, 15, 17, 21, 5, 27, 29, 26, 10, 22, 25, 3, 23, 9, 14, 24, 30, 11, 1}",4.263639,-0.000535,0.042779
"{1, 20, 7, 16, 14, 5, 22, 15, 12, 8, 11, 28, 26, 29, 23, 27, 3, 13, 25, 30, 18, 6, 9, 24, 10, 2, 19, 17, 21, 4, 1}",4.518156,"{1, 7, 20, 21, 17, 19, 3, 27, 29, 23, 26, 22, 5, 14, 16, 15, 12, 8, 11, 28, 30, 25, 13, 6, 18, 9, 24, 10, 2, 4, 1}",4.614333,0.021287,0.042719
"{1, 7, 10, 20, 22, 25, 13, 19, 23, 17, 6, 29, 4, 30, 3, 24, 21, 11, 12, 2, 15, 16, 28, 18, 8, 26, 9, 5, 14, 27, 1}",4.081732,"{1, 7, 10, 22, 25, 20, 6, 17, 23, 13, 19, 29, 4, 30, 3, 24, 21, 11, 12, 2, 15, 16, 28, 8, 26, 9, 5, 27, 14, 18, 1}",4.150251,0.016787,0.042618
"{1, 20, 17, 27, 10, 15, 8, 24, 30, 22, 28, 19, 25, 16, 13, 6, 29, 11, 14, 4, 26, 12, 21, 5, 3, 9, 7, 18, 2, 23, 1}",4.681242,"{1, 23, 2, 9, 7, 18, 3, 5, 21, 12, 26, 4, 14, 11, 29, 6, 13, 16, 25, 19, 28, 22, 30, 24, 8, 15, 10, 27, 17, 20, 1}",4.684827,0.000766,0.042552
